batch_name,instrument_name,batch_passed,reviewer_name,batch_collected_timestamp,review_start_timestamp,review_complete_timestamp,parameter,codeine,hydrocodone,hydromorphone,morphine,oxycodone,oxymorphone
b103382,sleepy,TRUE,Charles,2017-01-09 21:24:30,2017-01-10 09:02:55,2017-01-10 09:44:25,calibration_r_2,0.986293166737531,0.9859342738692957,0.9948777333475091,0.9829461657443418,0.9953945134888753,0.9981373070556595
b490016,sneezy,TRUE,Brad,2017-01-10 01:28:06,2017-01-10 12:03:24,2017-01-10 12:37:07,calibration_r_2,0.9955714769394057,0.998485547304504,0.9965053904088363,0.9949888081332612,0.986148347791437,0.9891391076178537
b245033,bashful,TRUE,Xavier,2017-01-10 00:31:43,2017-01-10 13:27:17,2017-01-10 13:51:06,calibration_r_2,0.9977018269009625,0.9955455072407876,0.9902848401122217,0.9866149570751398,0.9879395551648839,0.9938281957862803
b825105,sleepy,TRUE,Alice,2017-01-09 21:50:55,2017-01-10 10:06:24,2017-01-10 10:33:46,calibration_r_2,0.9898758031735052,0.9844093056822989,0.9821937501607015,0.9960765817311776,0.9950940463764528,0.9869740392839312
b175639,doc,TRUE,Xavier,2017-01-10 01:50:31,2017-01-10 13:25:23,2017-01-10 13:43:08,calibration_r_2,0.9952365196606175,0.9809242200679998,0.9839569389296058,0.99224944137708,0.9824826595874343,0.9864560626049103
b896983,doc,TRUE,Brad,2017-01-09 21:09:45,2017-01-10 09:08:51,2017-01-10 09:52:43,calibration_r_2,0.9880782246988117,0.9880220554745379,0.9821438902785131,0.9816097499525253,0.9896692749127218,0.9815722594700342
b331399,grumpy,TRUE,Yolanda,2017-01-09 21:47:00,2017-01-10 13:37:48,2017-01-10 14:07:39,calibration_r_2,0.9856397079861511,0.9906735311800113,0.9934962281075795,0.992013820395559,0.9965109151493855,0.9934098803669421
b129312,happy,TRUE,Alice,2017-01-09 22:19:04,2017-01-10 10:20:10,2017-01-10 11:04:36,calibration_r_2,0.9924444025316229,0.995384808610467,0.9821719281348577,0.9812045162697102,0.9943258287080922,0.987930922438165
b523660,doc,TRUE,Xavier,2017-01-09 22:01:51,2017-01-10 10:30:48,2017-01-10 10:50:04,calibration_r_2,0.9836894327585439,0.9899686097176295,0.980873609497728,0.9866119750714657,0.9818393690861849,0.9881812599225673
b272042,happy,TRUE,Zachary,2017-01-09 21:50:02,2017-01-10 10:53:05,2017-01-10 11:18:58,calibration_r_2,0.9961203563725334,0.9876894364677259,0.9891078516710322,0.9981729817688397,0.9894411896500216,0.9931587200492933
b290380,dopey,TRUE,Charles,2017-01-09 23:04:56,2017-01-10 10:27:03,2017-01-10 10:46:42,calibration_r_2,0.9918896671375039,0.989532657674092,0.9929412783365753,0.9953840752554085,0.9886980398464822,0.9945200468846791
b493235,sleepy,TRUE,Yolanda,2017-01-09 23:28:36,2017-01-10 10:38:13,2017-01-10 11:03:11,calibration_r_2,0.9921981951948042,0.9809873282382404,0.9908801330855519,0.9844567732681148,0.9958377311346274,0.9838281010974707
b245999,sleepy,TRUE,Yolanda,2017-01-09 23:56:04,2017-01-10 10:27:20,2017-01-10 11:01:52,calibration_r_2,0.9878420017806341,0.9860146055300875,0.9966716146837462,0.9861833078405052,0.9865146598479494,0.9923542545421524
b763243,bashful,TRUE,Zachary,2017-01-09 21:36:46,2017-01-10 11:39:32,2017-01-10 12:11:12,calibration_r_2,0.9890432174388407,0.9882744121998108,0.9815884624113276,0.9827149429166501,0.9836571859339261,0.9820056750310494
b294113,grumpy,TRUE,Brad,2017-01-09 22:22:33,2017-01-10 13:13:34,2017-01-10 13:32:55,calibration_r_2,0.9861373098448554,0.9857087789652966,0.9856101346176566,0.9804733878818127,0.9892747174403758,0.9947882411525865
b639783,grumpy,TRUE,Yolanda,2017-01-10 00:03:37,2017-01-10 09:32:11,2017-01-10 10:07:10,calibration_r_2,0.9963319676443693,0.9963352538823397,0.991780660950137,0.986263865473654,0.9811144245540141,0.984808967862605
b830845,doc,TRUE,Alice,2017-01-10 00:37:11,2017-01-10 13:16:25,2017-01-10 13:47:23,calibration_r_2,0.9840365320771756,0.9837761993816402,0.9821526123394982,0.9837129426167257,0.9802790654575583,0.9809068566568842
b532199,dopey,TRUE,Brad,2017-01-10 00:02:44,2017-01-10 11:46:53,2017-01-10 12:04:44,calibration_r_2,0.9920835032873837,0.9888471902070742,0.9902076158249566,0.9825292515757202,0.9813958862697029,0.9956902956886798
b272596,bashful,TRUE,Charles,2017-01-10 00:44:49,2017-01-10 11:38:19,2017-01-10 12:05:16,calibration_r_2,0.9853119448971003,0.996219100497879,0.9953922916931048,0.9819340690724988,0.9929922201507715,0.9941244393210874
b459151,sleepy,TRUE,Brad,2017-01-10 22:15:37,2017-01-11 10:23:25,2017-01-11 10:39:55,calibration_r_2,0.9993551466783048,0.9952525285694478,0.9916952652253515,0.9834539923943584,0.9912313976752926,0.9981276474890287
b202195,sleepy,TRUE,Zachary,2017-01-10 20:10:58,2017-01-11 10:51:51,2017-01-11 11:34:25,calibration_r_2,0.9957717960461732,0.9905991892483453,0.9844883215824026,0.9814535771971494,0.9935709750078144,0.984586950484978
b676289,happy,TRUE,Zachary,2017-01-10 22:11:10,2017-01-11 11:16:26,2017-01-11 11:35:40,calibration_r_2,0.9957491722782763,0.9882529050909777,0.9929419760705868,0.9836797510329137,0.9900511215461848,0.986655646201011
b575065,doc,TRUE,Alice,2017-01-10 22:27:37,2017-01-11 10:20:31,2017-01-11 11:04:02,calibration_r_2,0.9897507472504617,0.999907887888578,0.983545822227382,0.9905533744798761,0.9892161790766041,0.9897292955142065
b357113,bashful,TRUE,Yolanda,2017-01-10 20:33:00,2017-01-11 11:11:29,2017-01-11 11:52:01,calibration_r_2,0.9805301036452231,0.9993793618008782,0.9887294597702434,0.993150935956532,0.9937439970247784,0.9941502886470837
b429023,sneezy,TRUE,Zachary,2017-01-10 20:57:00,2017-01-11 12:24:29,2017-01-11 12:45:59,calibration_r_2,0.9873636450633994,0.9960857299614156,0.9944891394694154,0.9836477503537467,0.9932227977495605,0.9864766422042267
b491100,doc,TRUE,Xavier,2017-01-10 20:37:41,2017-01-11 09:18:07,2017-01-11 09:47:45,calibration_r_2,0.9957535015665966,0.9956298158605342,0.989653550444222,0.9922166910510481,0.9919131330261179,0.9895925985254995
b371704,doc,TRUE,Zachary,2017-01-10 22:19:41,2017-01-11 12:51:44,2017-01-11 13:31:00,calibration_r_2,0.9931359557736135,0.9881573615634642,0.9924965847914192,0.9993493835042142,0.9891429730156711,0.9907804354211444
b698917,sneezy,TRUE,Charles,2017-01-10 22:31:03,2017-01-11 09:02:09,2017-01-11 09:30:47,calibration_r_2,0.9891083927675094,0.9872852845906835,0.9805991826017376,0.9889780624081894,0.9962712504051576,0.9869641081299866
b535374,bashful,TRUE,Alice,2017-01-10 22:56:00,2017-01-11 13:03:10,2017-01-11 13:27:31,calibration_r_2,0.9856986985562838,0.9805963304303066,0.9896778703958724,0.9871480413107668,0.9897188015873742,0.9870216863213065
b243154,doc,TRUE,Brad,2017-01-10 21:40:37,2017-01-11 12:55:43,2017-01-11 13:27:56,calibration_r_2,0.985383480262944,0.9877679192929424,0.9803933040468165,0.9890712353234279,0.9846414558854235,0.9912968384252069
b345261,doc,TRUE,Yolanda,2017-01-11 00:20:19,2017-01-11 12:33:52,2017-01-11 12:56:12,calibration_r_2,0.9876400596654691,0.9913715404138375,0.9827758581470867,0.98486761974667,0.99320768292023065,0.986137795129513
b694103,happy,TRUE,Xavier,2017-01-11 00:03:25,2017-01-11 10:06:51,2017-01-11 10:31:02,calibration_r_2,0.9874695129099149,0.9895474172692463,0.9846758275320874,0.9935506467374762,0.994158396600549,0.9953144885960692
b701923,bashful,TRUE,Brad,2017-01-11 00:07:16,2017-01-11 11:23:46,2017-01-11 11:41:45,calibration_r_2,0.995530872144485,0.9924396475792651,0.9873626037855862,0.9807805067922238,0.9933354316600138,0.9893929697560693
b360681,sleepy,TRUE,Charles,2017-01-10 23:00:31,2017-01-11 09:46:23,2017-01-11 10:22:46,calibration_r_2,0.9827011142225679,0.9838785346210644,0.9935134971449525,0.9862581804259268,0.9934517109782484,0.9910643854195968
b781988,grumpy,TRUE,Zachary,2017-01-10 23:35:18,2017-01-11 10:31:23,2017-01-11 11:09:54,calibration_r_2,0.9951132111505627,0.99071256994932,0.987952111624978,0.9848001745970139,0.9966996913573938,0.9930919328739782
b346155,happy,TRUE,Alice,2017-01-10 21:17:45,2017-01-11 09:43:21,2017-01-11 10:24:23,calibration_r_2,0.9970734714962983,0.9911821417471968,0.9943495664802843,0.9985897353270705,0.984445120158339,0.9879251065552154
b641491,dopey,TRUE,Xavier,2017-01-10 21:43:36,2017-01-11 11:24:15,2017-01-11 11:45:58,calibration_r_2,0.9854055730136524,0.9845050543326787,0.9904061751345742,0.983374210390673,0.9969061771546143,0.9939830916604403
b317810,sneezy,TRUE,Alice,2017-01-10 20:36:55,2017-01-11 10:10:31,2017-01-11 10:53:02,calibration_r_2,0.9893827865751699,0.9874794737752983,0.9887659078614472,0.9852875994864501,0.9966140251310547,0.9911041195980284
b151345,dopey,TRUE,Zachary,2017-01-10 21:29:17,2017-01-11 13:06:59,2017-01-11 13:44:57,calibration_r_2,0.9856604101198838,0.9960965869464665,0.9814814584751824,0.9985258260855577,0.9955649936514086,0.9879202701228641
b669724,dopey,TRUE,Yolanda,2017-01-11 23:06:42,2017-01-12 09:09:59,2017-01-12 09:33:01,calibration_r_2,0.9972905761442383,0.9920073703602135,0.987777998886141,0.9903837994600886,0.9912521519611562,0.9969785327483202
b125012,dopey,TRUE,Charles,2017-01-12 00:54:12,2017-01-12 11:54:32,2017-01-12 12:30:16,calibration_r_2,0.9920757100501323,0.9838422788532342,0.9933219728767074,0.9947455013783005,0.9958892482442226,0.9858713462623692
b258363,happy,TRUE,Yolanda,2017-01-12 01:32:41,2017-01-12 10:26:37,2017-01-12 10:49:30,calibration_r_2,0.9938086885253729,0.9903550350191141,0.9960825906535579,0.9932014608258234,0.988163410241748,0.9894562324910005
b473897,sleepy,TRUE,Charles,2017-01-12 00:01:26,2017-01-12 12:55:21,2017-01-12 13:39:32,calibration_r_2,0.9979487406509822,0.9923857249542639,0.985621867254364,0.9900038221525865,0.9828738915326772,0.9883458393477234
b648746,dopey,TRUE,Yolanda,2017-01-11 20:08:52,2017-01-12 09:13:09,2017-01-12 09:34:28,calibration_r_2,0.9965270290242655,0.9874614645306724,0.9943227968485344,0.9884155091924599,0.9950452530495826,0.9886738206812976
b894820,happy,TRUE,Zachary,2017-01-12 01:26:03,2017-01-12 12:35:36,2017-01-12 13:00:11,calibration_r_2,0.9821009517699244,0.988611250658184,0.998763093560572,0.9927919093762443,0.9890073884381148,0.986847350783714
b582978,dopey,TRUE,Xavier,2017-01-11 22:29:41,2017-01-12 11:28:17,2017-01-12 11:43:51,calibration_r_2,0.9807865552013653,0.9802171044388839,0.9879317168484348,0.9842334450999306,0.9893638987606371,0.9838706101745427
b406025,grumpy,TRUE,Alice,2017-01-11 20:12:16,2017-01-12 09:33:25,2017-01-12 09:49:18,calibration_r_2,0.9948385367992727,0.9958059828572733,0.9917755907207693,0.9826787578003978,0.9863297169041345,0.9966638911308744
b879346,dopey,TRUE,Alice,2017-01-11 21:47:24,2017-01-12 11:55:21,2017-01-12 12:26:57,calibration_r_2,0.9813095162152221,0.9893550244456641,0.9890312742852099,0.9903502192260323,0.9933050414055846,0.9848160263144076
b697939,dopey,TRUE,Brad,2017-01-12 00:51:22,2017-01-12 09:13:53,2017-01-12 09:32:33,calibration_r_2,0.9941685547591309,0.9915454927384649,0.9854870943130015,0.9899780691655236,0.9833306077475301,0.9935239606102397
b692207,sneezy,TRUE,Brad,2017-01-11 22:01:49,2017-01-12 12:48:38,2017-01-12 13:15:38,calibration_r_2,0.998155306475565,0.9928871809462865,0.9902633266179487,0.9912225285116986,0.9861619427193741,0.9852610234729777
b688008,sleepy,TRUE,Zachary,2017-01-11 21:02:58,2017-01-12 12:38:45,2017-01-12 12:58:27,calibration_r_2,0.9972892424373241,0.9895481803242726,0.9861488375823608,0.9888012920314467,0.9941891561776226,0.9879981123750495
b219175,sleepy,TRUE,Xavier,2017-01-11 20:21:54,2017-01-12 13:38:32,2017-01-12 13:53:32,calibration_r_2,0.9890444222188353,0.9852013913817417,0.9956981807612003,0.9978107396551055,0.9920542180491206,0.9885291396904603
b473571,doc,TRUE,Alice,2017-01-12 00:37:42,2017-01-12 12:50:54,2017-01-12 13:26:14,calibration_r_2,0.9890636814656039,0.9958610623984717,0.992940517444207,0.9857393238191062,0.9959388131361403,0.9827378960015254
b336653,grumpy,TRUE,Brad,2017-01-11 22:14:03,2017-01-12 09:18:01,2017-01-12 09:41:24,calibration_r_2,0.9911676286796773,0.9881345628945635,0.9898550300433728,0.9949561297953664,0.9892084781066293,0.9983032237690888
b265595,dopey,TRUE,Yolanda,2017-01-12 00:16:35,2017-01-12 13:49:27,2017-01-12 14:13:35,calibration_r_2,0.9941535861500231,0.9877381821849519,0.9815347750868495,0.9808585233970534,0.986457456313456,0.9897515750514988
b768825,sleepy,TRUE,Yolanda,2017-01-11 20:01:55,2017-01-12 11:26:23,2017-01-12 11:50:43,calibration_r_2,0.9925552043122309,0.988794937191934,0.9962634314743511,0.9854400306672847,0.9883207792791874,0.9955253365427259
b499766,doc,TRUE,Alice,2017-01-11 23:44:27,2017-01-12 12:45:00,2017-01-12 13:06:07,calibration_r_2,0.9845123181291989,0.9956178278502347,0.9869990848823693,0.9996991530287737,0.9856886313491615,0.9922989969295678
b800797,doc,TRUE,Yolanda,2017-01-12 01:59:27,2017-01-12 11:26:19,2017-01-12 11:50:41,calibration_r_2,0.9932364309903765,0.9877253993545364,0.9894842724192032,0.9929999866218723,0.9863934672230554,1
b891511,happy,TRUE,Alice,2017-01-11 23:34:44,2017-01-12 10:18:14,2017-01-12 10:54:04,calibration_r_2,0.984525527897017,0.9938816896534147,0.984727344913653,0.9870991646833306,0.9922994910567954,0.9839536305192592
b578934,sneezy,TRUE,Alice,2017-01-12 20:23:43,2017-01-13 10:59:20,2017-01-13 11:29:55,calibration_r_2,0.9897776289631314,0.9901613062611455,0.9823164486069057,0.9931936205853488,0.9886188677470531,0.988852824039657
b230808,sneezy,TRUE,Yolanda,2017-01-12 20:28:16,2017-01-13 11:03:38,2017-01-13 11:47:17,calibration_r_2,0.9921878102928945,0.9881598110492135,0.9845458210637619,0.9948975792105574,0.9944700053608182,0.9972541068765826
b754092,grumpy,TRUE,Charles,2017-01-13 00:42:32,2017-01-13 12:51:07,2017-01-13 13:27:14,calibration_r_2,0.9881802170901419,0.9847963146596842,0.991441153452564,0.9982604254052587,0.9955246389255513,0.9928668814743222
b891808,bashful,TRUE,Zachary,2017-01-12 21:17:57,2017-01-13 11:09:11,2017-01-13 11:25:00,calibration_r_2,0.9916204308177844,0.9958959118011433,0.9912694516356305,0.9898461742203323,0.9887333498713485,0.9941961570577352
b290654,grumpy,TRUE,Charles,2017-01-12 22:43:26,2017-01-13 09:54:04,2017-01-13 10:09:11,calibration_r_2,0.9903050698817855,0.9829580035201718,0.9854972162468414,0.9882374808803555,0.9860616033422551,0.9893354813351705
b436316,sneezy,TRUE,Yolanda,2017-01-13 00:43:13,2017-01-13 13:53:52,2017-01-13 14:10:51,calibration_r_2,0.9807574923678645,0.984541067335141,0.9918263121084183,0.9881628806389253,0.98985435872132,0.9954380797428075
b113581,sleepy,TRUE,Charles,2017-01-12 20:34:21,2017-01-13 13:05:38,2017-01-13 13:22:54,calibration_r_2,0.9804828206374906,0.9943287673239645,0.9872400594909233,0.985627331905347,0.9940898081885553,0.9963610899866788
b614383,grumpy,TRUE,Brad,2017-01-13 00:35:54,2017-01-13 10:53:08,2017-01-13 11:22:55,calibration_r_2,0.9874978298835052,0.9889180199481119,0.9956836036003994,0.9967928008206185,0.9950558727405463,0.9929406299288408
b337246,bashful,TRUE,Brad,2017-01-12 21:55:14,2017-01-13 13:51:23,2017-01-13 14:29:07,calibration_r_2,0.9909247194596377,0.9872937136177536,0.9907182506667677,0.9836351491501958,0.994728162076556,0.998072874366363
b728843,bashful,TRUE,Charles,2017-01-12 23:20:41,2017-01-13 12:19:57,2017-01-13 12:39:20,calibration_r_2,0.9962907479534053,0.9827096648208359,0.9916974928273353,0.9897692862051377,0.9909426041374257,0.990405274837514
b160390,grumpy,TRUE,Charles,2017-01-12 21:47:29,2017-01-13 11:46:39,2017-01-13 12:19:25,calibration_r_2,0.9968185591697628,0.9892108179065688,0.9838605062704165,0.9915363718793947,0.9977594805457959,0.9943665377663328
b384799,sneezy,TRUE,Brad,2017-01-13 01:21:39,2017-01-13 10:59:06,2017-01-13 11:33:05,calibration_r_2,0.9886803240621267,0.9869251429011424,0.9873229130992469,0.9843699446808253,0.9859186196126656,0.9963545787248502
b354208,grumpy,TRUE,Yolanda,2017-01-12 21:37:32,2017-01-13 11:28:51,2017-01-13 12:00:06,calibration_r_2,0.9959117662623548,0.9931003165295326,0.986520500426451,0.9940264121500151,0.9976612907336428,0.9965286381000352
b461488,bashful,TRUE,Zachary,2017-01-12 23:37:33,2017-01-13 11:57:48,2017-01-13 12:32:58,calibration_r_2,0.9870918452432819,0.9949851717382702,0.98582065125653,0.9831333956534302,0.9875539976372634,0.9930685253214323
b249485,sneezy,TRUE,Xavier,2017-01-12 20:41:08,2017-01-13 10:36:02,2017-01-13 11:05:33,calibration_r_2,0.9945811463723574,0.9857279478609707,0.9856492700207649,0.9994303434394071,0.9910574740965132,0.9855462632835901
b301337,happy,TRUE,Charles,2017-01-13 00:18:00,2017-01-13 09:55:56,2017-01-13 10:20:42,calibration_r_2,0.9855708131995783,0.9941994903069332,0.9871680830775753,0.9904244535485708,0.9843980506289403,0.9862804011366479
b288198,dopey,TRUE,Zachary,2017-01-12 21:24:35,2017-01-13 13:26:25,2017-01-13 13:57:56,calibration_r_2,0.9867008911734582,0.9896067140865462,0.9965198045749261,0.9897178340143243,0.9857339943742497,0.9964604407354732
b679570,doc,TRUE,Alice,2017-01-13 00:42:29,2017-01-13 11:33:09,2017-01-13 11:56:37,calibration_r_2,0.981569150010545,0.9935418133005831,0.9834174817250392,0.9881010886374967,0.9843853896424003,0.9911193951197544
b323374,grumpy,TRUE,Alice,2017-01-12 21:50:45,2017-01-13 09:26:06,2017-01-13 10:04:56,calibration_r_2,0.9891949423747752,0.9948685462275666,0.9919134893852883,0.9956956706980762,0.9820456695729901,0.9846335266712275
b319631,sneezy,TRUE,Zachary,2017-01-12 20:12:54,2017-01-13 13:46:29,2017-01-13 14:16:26,calibration_r_2,0.9895325051889785,0.9905446443888025,0.9879181845317215,0.9894941783254293,0.9937061734512488,0.9980335634830126
b239545,dopey,TRUE,Xavier,2017-01-13 21:29:32,2017-01-14 10:01:02,2017-01-14 10:41:50,calibration_r_2,0.9874426648383775,0.9876652628294484,0.9887519681540369,0.9960590176333032,0.9892485984430894,0.9854721622663649
b349239,sneezy,TRUE,Zachary,2017-01-14 00:38:43,2017-01-14 11:27:48,2017-01-14 12:06:39,calibration_r_2,0.9889244358232877,0.9931930269145518,0.9860699428103523,0.9915404558187464,0.9938414992670652,0.9913771096724228
b190312,happy,TRUE,Zachary,2017-01-13 20:31:50,2017-01-14 12:48:37,2017-01-14 13:15:30,calibration_r_2,0.9870942923617704,0.9948098863302056,0.9950381908807567,0.9901909918503029,0.9937568193869244,0.9979632977534338
b826001,doc,TRUE,Xavier,2017-01-13 22:22:15,2017-01-14 13:14:15,2017-01-14 13:50:35,calibration_r_2,0.9977591336200688,0.9895453074759454,0.9965548505512912,0.9851052661117087,0.9930953984250327,0.9947237881892306
b811152,doc,TRUE,Charles,2017-01-13 23:19:44,2017-01-14 12:58:41,2017-01-14 13:29:30,calibration_r_2,0.994866318870631,0.9913106246708437,0.9901220283548676,0.9898386415700039,0.9859010649930668,0.9964000692854995
b876093,bashful,TRUE,Brad,2017-01-13 22:58:57,2017-01-14 11:53:25,2017-01-14 12:10:22,calibration_r_2,0.9908632067484098,0.9938849817795834,0.9916920317189549,0.9931218544352495,0.9927734348094158,0.9981226339836541
b130044,grumpy,TRUE,Alice,2017-01-13 22:47:43,2017-01-14 12:48:15,2017-01-14 13:18:07,calibration_r_2,0.9869850710950279,0.99348106151298,0.9972618717949672,0.9936248922327384,0.9891793811530665,0.9940771714512636
b345173,sneezy,TRUE,Charles,2017-01-14 01:54:40,2017-01-14 09:28:48,2017-01-14 10:09:40,calibration_r_2,0.9938675539812586,0.9944203638634923,0.9837992744212404,0.9820487283190643,0.996453721124575,0.9973183123249225
b598992,sneezy,TRUE,Alice,2017-01-13 21:33:26,2017-01-14 10:59:43,2017-01-14 11:27:40,calibration_r_2,0.9917919601089817,0.9831163316818421,0.9954763822451327,0.9990433819451241,0.9850059601635495,0.9851259385926256
b274709,doc,TRUE,Zachary,2017-01-14 01:13:19,2017-01-14 10:31:27,2017-01-14 11:14:30,calibration_r_2,0.9874159252352686,0.9832956784809548,0.9984589626590471,0.9903067554500029,0.9815420067132004,0.9863023170546581
b399319,bashful,TRUE,Brad,2017-01-14 01:19:48,2017-01-14 12:40:13,2017-01-14 13:18:42,calibration_r_2,0.998788281323714,0.9984319957752925,0.98955762636335165,0.9867433326058772,0.9903509995766454,0.9905798305643577
b151303,dopey,TRUE,Brad,2017-01-13 20:53:55,2017-01-14 11:21:21,2017-01-14 11:49:55,calibration_r_2,0.984656988614416,0.9972338794582848,0.9942914330592856,0.9905862924999542,0.9927013299255211,0.9903807977223791
b708072,dopey,TRUE,Xavier,2017-01-14 00:56:35,2017-01-14 09:58:00,2017-01-14 10:36:12,calibration_r_2,0.996483964368824,0.9910618907833918,0.9974872942738598,0.989050720972337,0.990351648209385,0.9827550032425456
b248639,happy,TRUE,Brad,2017-01-13 21:44:57,2017-01-14 09:21:14,2017-01-14 09:49:48,calibration_r_2,0.9858062691473485,0.987679134419113,0.985161372135125,0.9943585404829369,0.9986990833921884,0.9878475581479741
b449053,doc,TRUE,Charles,2017-01-13 21:34:36,2017-01-14 12:10:37,2017-01-14 12:29:11,calibration_r_2,0.9860307847124913,0.9825425794059716,0.9846155708102299,0.9801051990921578,0.9917861098216022,0.9902554562355239
b891046,sleepy,TRUE,Alice,2017-01-13 22:11:12,2017-01-14 12:28:58,2017-01-14 13:06:20,calibration_r_2,0.9950216956366036,0.9806640336614363,0.9970959836681705,0.9854148996036001,0.9912490385103117,0.9851772001237484
b693867,happy,TRUE,Yolanda,2017-01-14 01:34:58,2017-01-14 11:22:40,2017-01-14 11:39:59,calibration_r_2,0.9837781706633498,0.9935399281144671,0.9952436198828915,0.9985714506226462,0.987392732328459,0.9898581734446508
b269919,happy,TRUE,Charles,2017-01-13 23:23:07,2017-01-14 12:27:12,2017-01-14 13:05:17,calibration_r_2,0.9870780515105521,0.9831048820207051,0.9952466011366802,0.9839427626205189,0.9871257998013389,0.99501267098397
b302364,sleepy,TRUE,Alice,2017-01-14 00:43:23,2017-01-14 12:35:44,2017-01-14 13:08:28,calibration_r_2,0.9822043531102285,0.9809495731343306,0.9928345747904692,0.9943180890279023,0.988517070423052,0.9892857128401282
b340938,grumpy,TRUE,Charles,2017-01-13 20:03:50,2017-01-14 13:06:02,2017-01-14 13:41:38,calibration_r_2,0.9957751295406367,0.9953778582357558,0.9965625644039958,0.9893533827627992,0.9912795493548702,0.9843122321365456
b319465,grumpy,TRUE,Alice,2017-01-14 20:19:40,2017-01-15 13:04:03,2017-01-15 13:32:10,calibration_r_2,0.9953476945813843,0.993584755922883,0.985219504247207,0.9909677122337996,0.9928585316138002,0.9904027068652561
b522741,happy,TRUE,Zachary,2017-01-14 22:25:12,2017-01-15 10:11:39,2017-01-15 10:49:16,calibration_r_2,0.9927619191845343,0.9939258629221677,0.9913131920832929,0.9860151772787993,0.9826393849086218,0.995196050401425
b664001,grumpy,TRUE,Xavier,2017-01-14 23:23:55,2017-01-15 10:00:04,2017-01-15 10:22:55,calibration_r_2,0.9886130494330985,0.9944750594797831,0.9900172417054331,0.9907311408288371,0.9822101112260326,0.9973235489114525
b219458,happy,TRUE,Alice,2017-01-14 22:30:59,2017-01-15 11:33:20,2017-01-15 12:14:45,calibration_r_2,0.9918229817086205,0.9891665907294429,0.9966745557178431,0.9903224989977921,0.989820622057686,0.9801474382578897
b690192,doc,TRUE,Brad,2017-01-14 22:28:26,2017-01-15 10:39:48,2017-01-15 11:20:17,calibration_r_2,0.9888260215337377,0.9897857160199321,0.9887735087138187,0.989011247670538,0.9823818289771754,0.9968912453594345
b243492,sleepy,TRUE,Brad,2017-01-15 00:33:25,2017-01-15 10:50:33,2017-01-15 11:32:00,calibration_r_2,0.9914954887868263,0.9855761329586055,0.996618683260631,0.9967536589065115,0.9908235512730341,0.9905185208254647
b226341,happy,TRUE,Zachary,2017-01-14 21:47:46,2017-01-15 11:52:25,2017-01-15 12:30:07,calibration_r_2,0.9908783553030385,0.9896548650607181,0.9928468639209557,0.98205000002041265,0.9914416980921028,0.9972375481450956
b799080,dopey,TRUE,Zachary,2017-01-14 21:47:45,2017-01-15 10:32:56,2017-01-15 10:59:12,calibration_r_2,0.9942218574808788,0.9838236708987667,0.9919290579442679,0.9824641886756185,0.9892976102434448,0.9914606281644145
b239530,bashful,TRUE,Yolanda,2017-01-14 21:11:26,2017-01-15 11:25:11,2017-01-15 12:00:26,calibration_r_2,0.9946059795721947,0.9977853792537187,0.9936730670073696,0.9835007225097367,0.9846447076258429,0.9854796051013188
b282035,happy,TRUE,Yolanda,2017-01-14 22:25:13,2017-01-15 11:26:29,2017-01-15 12:10:03,calibration_r_2,0.9896247652537775,0.9870879697748924,0.9930395221700753,0.9952497424155158,0.981182783280414,0.9933585330312559
b474991,sleepy,TRUE,Xavier,2017-01-15 01:10:49,2017-01-15 12:55:47,2017-01-15 13:38:26,calibration_r_2,0.994392455153456,0.9828982475591984,0.9943951515136286,0.9958590290604897,0.980939151058001,0.9901155722060389
b625593,happy,TRUE,Yolanda,2017-01-15 00:01:21,2017-01-15 10:19:05,2017-01-15 10:49:05,calibration_r_2,0.9917165756195744,0.9952345300331366,0.9936758915280729,0.9938843949225948,0.9922778095303276,0.9812265204938709
b737015,dopey,TRUE,Xavier,2017-01-15 01:08:43,2017-01-15 13:16:08,2017-01-15 13:46:12,calibration_r_2,0.9851120498647271,0.9903494536411444,0.983891954808286,0.9918584607770883,0.9964444215387203,0.9978272159607187
b555029,bashful,TRUE,Alice,2017-01-14 21:49:42,2017-01-15 13:04:54,2017-01-15 13:48:58,calibration_r_2,0.9935190247212832,0.9906376598029464,0.9866879631609202,0.9837078216544886,0.991935012929049,0.989801743781711
b305249,sleepy,TRUE,Charles,2017-01-15 01:55:29,2017-01-15 10:48:06,2017-01-15 11:10:05,calibration_r_2,0.9821051855869332,0.9881674465309226,0.9892229378166599,0.9932024489756606,0.9851181859535991,0.9922814619286717
b744954,bashful,TRUE,Zachary,2017-01-15 00:12:10,2017-01-15 12:19:51,2017-01-15 12:59:00,calibration_r_2,0.9896771889446221,0.9850371171056889,0.9870741362754729,0.9964888960684741,0.9846123215016966,0.9945938673453636
b397860,dopey,TRUE,Yolanda,2017-01-15 01:20:17,2017-01-15 09:34:53,2017-01-15 10:13:33,calibration_r_2,0.9942195582922266,0.9861071058574153,0.9849934868634542,0.9958372951174074,0.9930097254438587,0.9922253109340639
b260842,sleepy,TRUE,Zachary,2017-01-14 22:51:32,2017-01-15 09:41:15,2017-01-15 10:02:30,calibration_r_2,0.991558884854225,0.9955989737350657,0.9822334712861097,0.9900704254061952,0.9837571205140188,0.9809161262466215
