"order_id","ordering_route","pref_list_type"
96156,"OP Orders Navigator","Clinic Preference List"
74412,"OP Orders Navigator","Clinic Preference List"
85766,"OP Orders Navigator","Clinic Preference List"
64248,"OP Orders Navigator","Clinic Preference List"
85101,"SmartSet","None"
63857,"SmartSet","None"
94312,"SmartSet","None"
14005,"SmartSet","None"
48139,"SmartSet","None"
92783,"SmartSet","None"
98730,"OP Orders Navigator","Clinic Preference List"
38729,"OP Orders Navigator","Clinic Preference List"
29101,"OP Orders Navigator","None"
46822,"OP Orders Navigator","Provider Preference List"
58194,"OP Orders Navigator","Clinic Preference List"
96244,"OP Orders Navigator","Clinic Preference List"
39298,"OP Orders Navigator","Clinic Preference List"
54146,"OP Orders Navigator","Clinic Preference List"
56381,"OP Orders Navigator","Clinic Preference List"
48516,"OP Orders Navigator","Clinic Preference List"
95334,"OP Orders Navigator","Clinic Preference List"
72529,"OP Orders Navigator","Clinic Preference List"
99321,"OP Orders Navigator","Clinic Preference List"
20842,"OP Orders Navigator","Clinic Preference List"
37808,"OP Orders Navigator","Clinic Preference List"
52048,"OP Orders Navigator","Clinic Preference List"
94748,"OP Orders Navigator","Provider Preference List"
66917,"OP Orders Navigator","Provider Preference List"
72866,"OP Orders Navigator","Provider Preference List"
27382,"OP Orders Navigator","Clinic Preference List"
12185,"OP Orders Navigator","Provider Preference List"
96342,"OP Orders Navigator","Provider Preference List"
48601,"OP Orders Navigator","Clinic Preference List"
95662,"OP Orders Navigator","Provider Preference List"
25581,"OP Orders Navigator","Provider Preference List"
92342,"OP Orders Navigator","Provider Preference List"
67072,"OP Orders Navigator","Provider Preference List"
32537,"OP Orders Navigator","Clinic Preference List"
52046,"OP Orders Navigator","Clinic Preference List"
59158,"Clinician Orders","Clinic Preference List"
27490,"OP Orders Navigator","Clinic Preference List"
93121,"OP Orders Navigator","Clinic Preference List"
53447,"OP Orders Navigator","Clinic Preference List"
82404,"OP Orders Navigator","Provider Preference List"
24224,"OP Orders Navigator","Clinic Preference List"
36958,"OP Orders Navigator","Clinic Preference List"
95275,"OP Orders Navigator","Clinic Preference List"
17936,"OP Orders Navigator","Clinic Preference List"
91544,"OP Orders Navigator","Clinic Preference List"
11016,"OP Orders Navigator","Clinic Preference List"
42514,"OP Orders Navigator","Clinic Preference List"
68983,"OP Orders Navigator","Clinic Preference List"
61334,"OP Orders Navigator","Clinic Preference List"
28735,"OP Orders Navigator","Clinic Preference List"
65534,"OP Orders Navigator","Clinic Preference List"
95056,"OP Orders Navigator","Clinic Preference List"
26326,"OP Orders Navigator","Clinic Preference List"
76926,"OP Orders Navigator","Clinic Preference List"
82064,"OP Orders Navigator","Clinic Preference List"
62181,"OP Orders Navigator","Clinic Preference List"
97266,"OP Orders Navigator","Clinic Preference List"
55086,"OP Orders Navigator","Clinic Preference List"
17632,"OP Orders Navigator","Clinic Preference List"
86225,"OP Orders Navigator","Clinic Preference List"
18799,"OP Orders Navigator","Clinic Preference List"
48410,"OP Orders Navigator","Clinic Preference List"
18982,"OP Orders Navigator","Clinic Preference List"
11237,"OP Orders Navigator","Clinic Preference List"
63626,"OP Orders Navigator","Clinic Preference List"
40750,"OP Orders Navigator","Clinic Preference List"
13152,"OP Orders Navigator","Clinic Preference List"
49470,"OP Orders Navigator","Clinic Preference List"
49482,"OP Orders Navigator","None"
63973,"OP Orders Navigator","Clinic Preference List"
38863,"OP Orders Navigator","Clinic Preference List"
64869,"OP Orders Navigator","Clinic Preference List"
63295,"OP Orders Navigator","Clinic Preference List"
75869,"OP Orders Navigator","Clinic Preference List"
85547,"OP Orders Navigator","Clinic Preference List"
39843,"OP Orders Navigator","Clinic Preference List"
26197,"OP Orders Navigator","Clinic Preference List"
28126,"OP Orders Navigator","Provider Preference List"
32472,"OP Orders Navigator","Provider Preference List"
92716,"OP Orders Navigator","Provider Preference List"
21074,"OP Orders Navigator","Provider Preference List"
16246,"OP Orders Navigator","Provider Preference List"
46836,"OP Orders Navigator","Provider Preference List"
85413,"OP Orders Navigator","Provider Preference List"
37324,"OP Orders Navigator","Provider Preference List"
42965,"OP Orders Navigator","Provider Preference List"
86028,"Clinician Orders","Clinic Preference List"
52838,"Clinician Orders","Clinic Preference List"
68023,"Clinician Orders","Clinic Preference List"
75620,"OP Orders Navigator","Clinic Preference List"
43477,"OP Orders Navigator","Clinic Preference List"
66182,"OP Orders Navigator","Clinic Preference List"
69203,"OP Orders Navigator","Clinic Preference List"
70709,"OP Orders Navigator","Clinic Preference List"
52004,"OP Orders Navigator","Clinic Preference List"
71315,"OP Orders Navigator","Clinic Preference List"
55337,"OP Orders Navigator","None"
21407,"OP Orders Navigator","None"
73041,"OP Orders Navigator","None"
90525,"OP Orders Navigator","None"
39520,"OP Orders Navigator","Clinic Preference List"
56502,"OP Orders Navigator","Clinic Preference List"
94521,"OP Orders Navigator","Clinic Preference List"
43524,"OP Orders Navigator","Clinic Preference List"
84581,"OP Orders Navigator","Clinic Preference List"
16227,"OP Orders Navigator","Clinic Preference List"
97839,"OP Orders Navigator","Clinic Preference List"
12601,"OP Orders Navigator","Clinic Preference List"
86183,"SmartSet","None"
35916,"SmartSet","None"
17793,"SmartSet","None"
18932,"Clinician Orders","Clinic Preference List"
90132,"Clinician Orders","Clinic Preference List"
95363,"Clinician Orders","Clinic Preference List"
99731,"Clinician Orders","Clinic Preference List"
43548,"Clinician Orders","Clinic Preference List"
64798,"SmartSet","None"
60796,"Clinician Orders","Clinic Preference List"
72070,"Clinician Orders","Clinic Preference List"
12410,"SmartSet","None"
50374,"OP Orders Navigator","Clinic Preference List"
60071,"OP Orders Navigator","Clinic Preference List"
77861,"OP Orders Navigator","Provider Preference List"
98085,"OP Orders Navigator","Provider Preference List"
87438,"OP Orders Navigator","Provider Preference List"
57686,"OP Orders Navigator","Clinic Preference List"
21993,"OP Orders Navigator","Clinic Preference List"
83173,"OP Orders Navigator","Clinic Preference List"
67193,"OP Orders Navigator","Clinic Preference List"
23319,"OP Orders Navigator","Clinic Preference List"
44681,"OP Orders Navigator","Clinic Preference List"
84462,"OP Orders Navigator","Provider Preference List"
25706,"OP Orders Navigator","Provider Preference List"
90341,"OP Orders Navigator","Provider Preference List"
18818,"OP Orders Navigator","Provider Preference List"
39814,"OP Orders Navigator","Provider Preference List"
46091,"OP Orders Navigator","Provider Preference List"
54626,"OP Orders Navigator","Provider Preference List"
49932,"OP Orders Navigator","Provider Preference List"
85889,"OP Orders Navigator","Provider Preference List"
70181,"OP Orders Navigator","Provider Preference List"
25482,"OP Orders Navigator","Provider Preference List"
88558,"OP Orders Navigator","Provider Preference List"
27721,"OP Orders Navigator","Provider Preference List"
11509,"OP Orders Navigator","Provider Preference List"
70512,"OP Orders Navigator","Provider Preference List"
66372,"OP Orders Navigator","Provider Preference List"
15611,"OP Orders Navigator","Provider Preference List"
16155,"OP Orders Navigator","Clinic Preference List"
40943,"OP Orders Navigator","Clinic Preference List"
30092,"OP Orders Navigator","Clinic Preference List"
38514,"OP Orders Navigator","Clinic Preference List"
48372,"OP Orders Navigator","Clinic Preference List"
26759,"SmartSet","None"
81331,"OP Orders Navigator","Clinic Preference List"
73698,"SmartSet","None"
86240,"SmartSet","None"
30601,"SmartSet","None"
78464,"Clinician Orders","Clinic Preference List"
48705,"OP Orders Navigator","Clinic Preference List"
60171,"OP Orders Navigator","Provider Preference List"
50351,"OP Orders Navigator","Provider Preference List"
41619,"OP Orders Navigator","Provider Preference List"
74475,"OP Orders Navigator","Provider Preference List"
66719,"OP Orders Navigator","Clinic Preference List"
60669,"Clinician Orders","Clinic Preference List"
25494,"Clinician Orders","Clinic Preference List"
67135,"Clinician Orders","Clinic Preference List"
33914,"OP Orders Navigator","Clinic Preference List"
32507,"OP Orders Navigator","Clinic Preference List"
68306,"OP Orders Navigator","Clinic Preference List"
27998,"OP Orders Navigator","Clinic Preference List"
30730,"OP Orders Navigator","Clinic Preference List"
63817,"OP Orders Navigator","Provider Preference List"
92632,"OP Orders Navigator","Clinic Preference List"
51054,"OP Orders Navigator","Provider Preference List"
57779,"OP Orders Navigator","Clinic Preference List"
51101,"OP Orders Navigator","Clinic Preference List"
12439,"OP Orders Navigator","Clinic Preference List"
73897,"OP Orders Navigator","Clinic Preference List"
56504,"OP Orders Navigator","Provider Preference List"
59113,"OP Orders Navigator","Provider Preference List"
71834,"OP Orders Navigator","Clinic Preference List"
98575,"OP Orders Navigator","Clinic Preference List"
96897,"OP Orders Navigator","None"
32357,"OP Orders Navigator","None"
92137,"OP Orders Navigator","None"
36900,"OP Orders Navigator","None"
11084,"OP Orders Navigator","None"
69887,"OP Orders Navigator","Clinic Preference List"
90108,"OP Orders Navigator","Clinic Preference List"
74838,"OP Orders Navigator","Clinic Preference List"
47996,"OP Orders Navigator","Clinic Preference List"
31482,"OP Orders Navigator","Clinic Preference List"
82940,"OP Orders Navigator","Clinic Preference List"
38814,"OP Orders Navigator","Clinic Preference List"
90948,"OP Orders Navigator","Clinic Preference List"
43727,"OP Orders Navigator","Clinic Preference List"
27506,"OP Orders Navigator","Clinic Preference List"
96868,"OP Orders Navigator","Clinic Preference List"
31930,"OP Orders Navigator","Clinic Preference List"
97639,"OP Orders Navigator","Clinic Preference List"
35843,"OP Orders Navigator","None"
62665,"OP Orders Navigator","Clinic Preference List"
12016,"OP Orders Navigator","Clinic Preference List"
48648,"OP Orders Navigator","Clinic Preference List"
37836,"OP Orders Navigator","Clinic Preference List"
91460,"OP Orders Navigator","Clinic Preference List"
21249,"OP Orders Navigator","Clinic Preference List"
23593,"OP Orders Navigator","Clinic Preference List"
52707,"OP Orders Navigator","Clinic Preference List"
53530,"OP Orders Navigator","Clinic Preference List"
17207,"Clinician Orders","None"
10087,"Clinician Orders","Provider Preference List"
67450,"OP Orders Navigator","Clinic Preference List"
71681,"OP Orders Navigator","Clinic Preference List"
93186,"OP Orders Navigator","Clinic Preference List"
93810,"OP Orders Navigator","Clinic Preference List"
66634,"OP Orders Navigator","Provider Preference List"
72072,"OP Orders Navigator","Clinic Preference List"
25578,"Clinician Orders","Clinic Preference List"
97302,"Clinician Orders","Clinic Preference List"
42551,"Clinician Orders","Clinic Preference List"
18767,"Clinician Orders","Provider Preference List"
69135,"Clinician Orders","Clinic Preference List"
45558,"Clinician Orders","Clinic Preference List"
49801,"Clinician Orders","Clinic Preference List"
10563,"Clinician Orders","Clinic Preference List"
14484,"Clinician Orders","Clinic Preference List"
95800,"OP Orders Navigator","Clinic Preference List"
67172,"OP Orders Navigator","Clinic Preference List"
62714,"OP Orders Navigator","Clinic Preference List"
72980,"OP Orders Navigator","Clinic Preference List"
25915,"OP Orders Navigator","Clinic Preference List"
14659,"OP Orders Navigator","Clinic Preference List"
51334,"Clinician Orders","Clinic Preference List"
17254,"Clinician Orders","Clinic Preference List"
90960,"Clinician Orders","Clinic Preference List"
61460,"Clinician Orders","Clinic Preference List"
89408,"Clinician Orders","Clinic Preference List"
46325,"OP Orders Navigator","Clinic Preference List"
33083,"Clinician Orders","Clinic Preference List"
19756,"OP Orders Navigator","Clinic Preference List"
50039,"OP Orders Navigator","Clinic Preference List"
82559,"OP Orders Navigator","Clinic Preference List"
29211,"OP Orders Navigator","Clinic Preference List"
89354,"OP Orders Navigator","Clinic Preference List"
85464,"OP Orders Navigator","Clinic Preference List"
42335,"Clinician Orders","Clinic Preference List"
44081,"OP Orders Navigator","Clinic Preference List"
89799,"OP Orders Navigator","Clinic Preference List"
67613,"OP Orders Navigator","Clinic Preference List"
98464,"OP Orders Navigator","Clinic Preference List"
91112,"OP Orders Navigator","Clinic Preference List"
61273,"OP Orders Navigator","Clinic Preference List"
64677,"OP Orders Navigator","Clinic Preference List"
76462,"SmartSet","None"
67219,"SmartSet","None"
42739,"SmartSet","None"
86967,"SmartSet","None"
39304,"OP Orders Navigator","Clinic Preference List"
64426,"OP Orders Navigator","Clinic Preference List"
84629,"OP Orders Navigator","Clinic Preference List"
12034,"OP Orders Navigator","Clinic Preference List"
88447,"OP Orders Navigator","Clinic Preference List"
36706,"OP Orders Navigator","Clinic Preference List"
65430,"OP Orders Navigator","Provider Preference List"
52329,"OP Orders Navigator","Clinic Preference List"
89427,"SmartSet","None"
55306,"OP Orders Navigator","Clinic Preference List"
78456,"OP Orders Navigator","Clinic Preference List"
89133,"OP Orders Navigator","Clinic Preference List"
77332,"OP Orders Navigator","Clinic Preference List"
83350,"OP Orders Navigator","Clinic Preference List"
28609,"OP Orders Navigator","Clinic Preference List"
93966,"OP Orders Navigator","Clinic Preference List"
51220,"OP Orders Navigator","Clinic Preference List"
86913,"OP Orders Navigator","Clinic Preference List"
79959,"OP Orders Navigator","Clinic Preference List"
46362,"OP Orders Navigator","Clinic Preference List"
85662,"OP Orders Navigator","Clinic Preference List"
49703,"OP Orders Navigator","Clinic Preference List"
82067,"OP Orders Navigator","Clinic Preference List"
53218,"OP Orders Navigator","Clinic Preference List"
20522,"OP Orders Navigator","Provider Preference List"
46371,"OP Orders Navigator","Provider Preference List"
53684,"OP Orders Navigator","Provider Preference List"
20999,"Clinician Orders","Clinic Preference List"
10049,"Clinician Orders","Clinic Preference List"
21325,"Clinician Orders","Clinic Preference List"
33093,"Clinician Orders","Clinic Preference List"
74084,"Clinician Orders","Clinic Preference List"
33626,"OP Orders Navigator","Clinic Preference List"
96626,"OP Orders Navigator","Clinic Preference List"
54013,"OP Orders Navigator","Clinic Preference List"
18493,"OP Orders Navigator","Clinic Preference List"
26199,"OP Orders Navigator","Provider Preference List"
92398,"OP Orders Navigator","Provider Preference List"
62668,"OP Orders Navigator","Provider Preference List"
99033,"SmartSet","None"
60179,"OP Orders Navigator","Clinic Preference List"
48400,"OP Orders Navigator","Clinic Preference List"
65957,"SmartSet","None"
89907,"SmartSet","None"
42756,"SmartSet","None"
52731,"SmartSet","None"
35272,"SmartSet","None"
20104,"SmartSet","None"
80170,"SmartSet","None"
30048,"SmartSet","None"
31545,"SmartSet","None"
19076,"SmartSet","None"
10251,"SmartSet","None"
11651,"SmartSet","None"
55286,"SmartSet","None"
30849,"OP Orders Navigator","Clinic Preference List"
24197,"OP Orders Navigator","Clinic Preference List"
79713,"OP Orders Navigator","Clinic Preference List"
15888,"OP Orders Navigator","Clinic Preference List"
18935,"OP Orders Navigator","Clinic Preference List"
23455,"SmartSet","None"
69734,"SmartSet","None"
71592,"SmartSet","None"
26936,"SmartSet","None"
15400,"SmartSet","None"
60672,"SmartSet","None"
69241,"SmartSet","None"
71403,"SmartSet","None"
29090,"OP Orders Navigator","Clinic Preference List"
58917,"OP Orders Navigator","Clinic Preference List"
53119,"OP Orders Navigator","Clinic Preference List"
25724,"OP Orders Navigator","Clinic Preference List"
83012,"OP Orders Navigator","Clinic Preference List"
33250,"OP Orders Navigator","Clinic Preference List"
85960,"OP Orders Navigator","Provider Preference List"
82196,"Clinician Orders","Clinic Preference List"
35068,"Clinician Orders","Clinic Preference List"
70783,"Clinician Orders","Clinic Preference List"
99324,"SmartSet","None"
84006,"OP Orders Navigator","Clinic Preference List"
39529,"OP Orders Navigator","Clinic Preference List"
43838,"SmartSet","None"
32741,"OP Orders Navigator","Clinic Preference List"
90178,"OP Orders Navigator","Clinic Preference List"
59835,"OP Orders Navigator","Clinic Preference List"
23669,"OP Orders Navigator","Clinic Preference List"
84786,"OP Orders Navigator","Clinic Preference List"
16549,"OP Orders Navigator","Clinic Preference List"
14478,"OP Orders Navigator","Clinic Preference List"
80137,"OP Orders Navigator","Clinic Preference List"
52834,"OP Orders Navigator","Clinic Preference List"
66091,"OP Orders Navigator","Provider Preference List"
89307,"OP Orders Navigator","Clinic Preference List"
85773,"OP Orders Navigator","Clinic Preference List"
10159,"OP Orders Navigator","Clinic Preference List"
82374,"Clinician Orders","Clinic Preference List"
86402,"OP Orders Navigator","Clinic Preference List"
88531,"OP Orders Navigator","Clinic Preference List"
63249,"OP Orders Navigator","Clinic Preference List"
41692,"SmartSet","None"
41562,"OP Orders Navigator","Clinic Preference List"
39491,"OP Orders Navigator","Provider Preference List"
66179,"OP Orders Navigator","Provider Preference List"
86741,"OP Orders Navigator","Provider Preference List"
20051,"OP Orders Navigator","Provider Preference List"
34094,"OP Orders Navigator","Provider Preference List"
91762,"OP Orders Navigator","Provider Preference List"
54418,"OP Orders Navigator","Provider Preference List"
63408,"SmartSet","None"
70174,"OP Orders Navigator","Clinic Preference List"
59894,"OP Orders Navigator","Clinic Preference List"
87664,"OP Orders Navigator","Clinic Preference List"
39178,"OP Orders Navigator","Clinic Preference List"
44619,"SmartSet","None"
37016,"OP Orders Navigator","Clinic Preference List"
69165,"OP Orders Navigator","Clinic Preference List"
81306,"OP Orders Navigator","None"
24064,"OP Orders Navigator","None"
48800,"OP Orders Navigator","None"
77887,"SmartSet","None"
38803,"SmartSet","None"
92998,"SmartSet","None"
40798,"SmartSet","None"
21259,"OP Orders Navigator","Clinic Preference List"
46121,"OP Orders Navigator","Clinic Preference List"
58410,"OP Orders Navigator","Clinic Preference List"
35238,"OP Orders Navigator","Clinic Preference List"
37464,"OP Orders Navigator","Clinic Preference List"
99534,"OP Orders Navigator","Clinic Preference List"
34381,"OP Orders Navigator","Clinic Preference List"
63786,"OP Orders Navigator","Clinic Preference List"
61699,"OP Orders Navigator","Provider Preference List"
90494,"Clinician Orders","Clinic Preference List"
45217,"Clinician Orders","Clinic Preference List"
76196,"Clinician Orders","Clinic Preference List"
85514,"Clinician Orders","Clinic Preference List"
36987,"OP Orders Navigator","Clinic Preference List"
83259,"OP Orders Navigator","Clinic Preference List"
89276,"OP Orders Navigator","Provider Preference List"
24756,"OP Orders Navigator","Clinic Preference List"
50547,"OP Orders Navigator","Clinic Preference List"
27764,"OP Orders Navigator","Clinic Preference List"
74871,"OP Orders Navigator","Clinic Preference List"
56196,"OP Orders Navigator","Clinic Preference List"
56079,"OP Orders Navigator","Clinic Preference List"
46417,"Clinician Orders","Clinic Preference List"
62966,"OP Orders Navigator","Clinic Preference List"
44121,"SmartSet","None"
20710,"SmartSet","None"
66123,"SmartSet","None"
89361,"SmartSet","None"
56573,"OP Orders Navigator","Clinic Preference List"
63740,"OP Orders Navigator","Clinic Preference List"
77749,"OP Orders Navigator","Clinic Preference List"
42470,"OP Orders Navigator","Clinic Preference List"
13885,"SmartSet","None"
24117,"OP Orders Navigator","Clinic Preference List"
57386,"OP Orders Navigator","Clinic Preference List"
43990,"OP Orders Navigator","Clinic Preference List"
27952,"OP Orders Navigator","Clinic Preference List"
60280,"OP Orders Navigator","Clinic Preference List"
97082,"SmartSet","None"
98592,"OP Orders Navigator","Clinic Preference List"
40856,"Clinician Orders","Clinic Preference List"
78050,"Clinician Orders","Clinic Preference List"
37981,"Clinician Orders","Clinic Preference List"
99013,"OP Orders Navigator","Clinic Preference List"
79776,"OP Orders Navigator","Clinic Preference List"
51817,"OP Orders Navigator","Clinic Preference List"
37878,"OP Orders Navigator","Clinic Preference List"
76809,"OP Orders Navigator","Clinic Preference List"
56946,"OP Orders Navigator","Clinic Preference List"
33859,"OP Orders Navigator","Clinic Preference List"
69349,"OP Orders Navigator","Clinic Preference List"
44468,"OP Orders Navigator","Clinic Preference List"
56918,"OP Orders Navigator","Clinic Preference List"
61061,"OP Orders Navigator","Clinic Preference List"
56835,"OP Orders Navigator","Clinic Preference List"
18040,"Clinician Orders","Clinic Preference List"
55057,"Clinician Orders","Clinic Preference List"
18759,"Clinician Orders","Clinic Preference List"
17419,"Clinician Orders","Clinic Preference List"
34085,"Clinician Orders","Clinic Preference List"
18247,"Clinician Orders","Clinic Preference List"
67095,"OP Orders Navigator","Clinic Preference List"
35831,"OP Orders Navigator","Clinic Preference List"
59188,"OP Orders Navigator","Clinic Preference List"
98057,"OP Orders Navigator","Clinic Preference List"
43913,"OP Orders Navigator","Clinic Preference List"
16686,"OP Orders Navigator","Clinic Preference List"
79568,"OP Orders Navigator","Clinic Preference List"
40176,"OP Orders Navigator","Clinic Preference List"
97121,"OP Orders Navigator","Clinic Preference List"
50208,"OP Orders Navigator","Clinic Preference List"
14386,"SmartSet","None"
73551,"SmartSet","None"
13889,"OP Orders Navigator","Clinic Preference List"
44567,"OP Orders Navigator","Clinic Preference List"
46662,"OP Orders Navigator","Clinic Preference List"
75034,"OP Orders Navigator","Clinic Preference List"
11146,"OP Orders Navigator","Clinic Preference List"
61200,"OP Orders Navigator","Clinic Preference List"
22459,"OP Orders Navigator","Clinic Preference List"
21196,"OP Orders Navigator","Clinic Preference List"
36553,"OP Orders Navigator","Clinic Preference List"
92838,"OP Orders Navigator","Clinic Preference List"
80949,"OP Orders Navigator","Clinic Preference List"
97825,"OP Orders Navigator","Clinic Preference List"
78439,"OP Orders Navigator","Clinic Preference List"
99170,"OP Orders Navigator","Clinic Preference List"
18414,"OP Orders Navigator","Clinic Preference List"
48429,"OP Orders Navigator","Provider Preference List"
97321,"OP Orders Navigator","Provider Preference List"
72720,"OP Orders Navigator","Provider Preference List"
30384,"OP Orders Navigator","Clinic Preference List"
62798,"OP Orders Navigator","Clinic Preference List"
59994,"OP Orders Navigator","Clinic Preference List"
53933,"OP Orders Navigator","None"
99313,"OP Orders Navigator","Clinic Preference List"
61931,"OP Orders Navigator","Clinic Preference List"
87500,"OP Orders Navigator","Clinic Preference List"
49356,"OP Orders Navigator","Clinic Preference List"
98319,"OP Orders Navigator","Clinic Preference List"
48497,"OP Orders Navigator","Clinic Preference List"
21651,"Clinician Orders","Clinic Preference List"
51523,"Clinician Orders","Clinic Preference List"
21030,"OP Orders Navigator","Provider Preference List"
34730,"OP Orders Navigator","Provider Preference List"
12770,"OP Orders Navigator","Provider Preference List"
27835,"OP Orders Navigator","Provider Preference List"
68863,"OP Orders Navigator","Provider Preference List"
47094,"OP Orders Navigator","Provider Preference List"
21056,"OP Orders Navigator","Provider Preference List"
87823,"OP Orders Navigator","Provider Preference List"
15520,"OP Orders Navigator","Provider Preference List"
29270,"OP Orders Navigator","Provider Preference List"
10570,"OP Orders Navigator","Clinic Preference List"
11028,"OP Orders Navigator","Clinic Preference List"
36413,"Clinician Orders","Clinic Preference List"
35623,"Clinician Orders","Clinic Preference List"
51711,"Clinician Orders","Clinic Preference List"
87897,"Clinician Orders","Clinic Preference List"
49177,"Clinician Orders","Clinic Preference List"
67371,"Clinician Orders","Clinic Preference List"
53634,"SmartSet","None"
59366,"OP Orders Navigator","Clinic Preference List"
98822,"OP Orders Navigator","Clinic Preference List"
78391,"OP Orders Navigator","Clinic Preference List"
80699,"Clinician Orders","Provider Preference List"
17438,"Clinician Orders","Provider Preference List"
33284,"Clinician Orders","Provider Preference List"
54868,"Clinician Orders","Provider Preference List"
65987,"OP Orders Navigator","Clinic Preference List"
50558,"OP Orders Navigator","Clinic Preference List"
17163,"OP Orders Navigator","Clinic Preference List"
56385,"OP Orders Navigator","Clinic Preference List"
60201,"OP Orders Navigator","Clinic Preference List"
61560,"OP Orders Navigator","Provider Preference List"
30027,"OP Orders Navigator","Clinic Preference List"
78993,"OP Orders Navigator","Clinic Preference List"
59546,"OP Orders Navigator","Clinic Preference List"
85160,"OP Orders Navigator","None"
47278,"SmartSet","None"
33155,"SmartSet","None"
96713,"OP Orders Navigator","Clinic Preference List"
60926,"OP Orders Navigator","Clinic Preference List"
86616,"OP Orders Navigator","Clinic Preference List"
74533,"OP Orders Navigator","Clinic Preference List"
78247,"OP Orders Navigator","Clinic Preference List"
61151,"OP Orders Navigator","Clinic Preference List"
30643,"OP Orders Navigator","Clinic Preference List"
54636,"OP Orders Navigator","Clinic Preference List"
35076,"OP Orders Navigator","Clinic Preference List"
10093,"OP Orders Navigator","Clinic Preference List"
75816,"OP Orders Navigator","Clinic Preference List"
78410,"OP Orders Navigator","Clinic Preference List"
39205,"OP Orders Navigator","Clinic Preference List"
65377,"OP Orders Navigator","Clinic Preference List"
97432,"OP Orders Navigator","Clinic Preference List"
39009,"OP Orders Navigator","Clinic Preference List"
29935,"Clinician Orders","Clinic Preference List"
80386,"Clinician Orders","Clinic Preference List"
41993,"OP Orders Navigator","Clinic Preference List"
22139,"OP Orders Navigator","Clinic Preference List"
18926,"Clinician Orders","Clinic Preference List"
15651,"SmartSet","None"
92090,"SmartSet","None"
33268,"SmartSet","None"
91617,"SmartSet","None"
84828,"SmartSet","None"
62149,"SmartSet","None"
93878,"SmartSet","None"
18450,"SmartSet","None"
86034,"SmartSet","None"
76928,"SmartSet","None"
86048,"SmartSet","None"
57379,"SmartSet","None"
94082,"Clinician Orders","Provider Preference List"
18860,"Clinician Orders","Provider Preference List"
25089,"Clinician Orders","Provider Preference List"
30997,"Clinician Orders","Provider Preference List"
68860,"Clinician Orders","Provider Preference List"
39543,"Clinician Orders","Provider Preference List"
82388,"OP Orders Navigator","Clinic Preference List"
82754,"Clinician Orders","Clinic Preference List"
81243,"OP Orders Navigator","Clinic Preference List"
22076,"OP Orders Navigator","Clinic Preference List"
97530,"OP Orders Navigator","Clinic Preference List"
15452,"Clinician Orders","Clinic Preference List"
70355,"OP Orders Navigator","Clinic Preference List"
96421,"OP Orders Navigator","Clinic Preference List"
58573,"OP Orders Navigator","Clinic Preference List"
95645,"OP Orders Navigator","Clinic Preference List"
40935,"OP Orders Navigator","Clinic Preference List"
42039,"SmartSet","None"
74979,"OP Orders Navigator","None"
26513,"OP Orders Navigator","Clinic Preference List"
89517,"OP Orders Navigator","Clinic Preference List"
56080,"OP Orders Navigator","Clinic Preference List"
44770,"OP Orders Navigator","Provider Preference List"
26006,"OP Orders Navigator","Provider Preference List"
77267,"OP Orders Navigator","Provider Preference List"
90350,"Clinician Orders","None"
74217,"OP Orders Navigator","Provider Preference List"
38433,"OP Orders Navigator","Clinic Preference List"
32300,"OP Orders Navigator","Clinic Preference List"
89256,"OP Orders Navigator","Clinic Preference List"
61961,"OP Orders Navigator","Clinic Preference List"
13710,"Clinician Orders","Clinic Preference List"
22560,"OP Orders Navigator","Clinic Preference List"
94389,"OP Orders Navigator","Provider Preference List"
32276,"OP Orders Navigator","None"
84547,"OP Orders Navigator","None"
40286,"OP Orders Navigator","Clinic Preference List"
43844,"OP Orders Navigator","Clinic Preference List"
46306,"OP Orders Navigator","Clinic Preference List"
58710,"OP Orders Navigator","Clinic Preference List"
92213,"OP Orders Navigator","Clinic Preference List"
13259,"OP Orders Navigator","Clinic Preference List"
66104,"OP Orders Navigator","Clinic Preference List"
14105,"OP Orders Navigator","Clinic Preference List"
41834,"OP Orders Navigator","Clinic Preference List"
27456,"OP Orders Navigator","Clinic Preference List"
20913,"OP Orders Navigator","None"
67160,"OP Orders Navigator","None"
25371,"OP Orders Navigator","Provider Preference List"
82188,"OP Orders Navigator","Provider Preference List"
79516,"OP Orders Navigator","Provider Preference List"
20244,"OP Orders Navigator","Provider Preference List"
32376,"OP Orders Navigator","Clinic Preference List"
34893,"OP Orders Navigator","Clinic Preference List"
34346,"OP Orders Navigator","Clinic Preference List"
28861,"OP Orders Navigator","Clinic Preference List"
32120,"OP Orders Navigator","Clinic Preference List"
91638,"OP Orders Navigator","Clinic Preference List"
86635,"OP Orders Navigator","Clinic Preference List"
82393,"OP Orders Navigator","Clinic Preference List"
97019,"OP Orders Navigator","Clinic Preference List"
76202,"OP Orders Navigator","Clinic Preference List"
35430,"OP Orders Navigator","Clinic Preference List"
50508,"OP Orders Navigator","Clinic Preference List"
37849,"OP Orders Navigator","Clinic Preference List"
60059,"OP Orders Navigator","Clinic Preference List"
67401,"Clinician Orders","Clinic Preference List"
70013,"Clinician Orders","Clinic Preference List"
41880,"Clinician Orders","Clinic Preference List"
23748,"Clinician Orders","Provider Preference List"
26332,"Clinician Orders","Clinic Preference List"
32847,"Clinician Orders","Clinic Preference List"
68901,"Clinician Orders","Clinic Preference List"
80473,"OP Orders Navigator","Clinic Preference List"
